hue__tmp_padova_plantaginaceae.id,hue__tmp_padova_plantaginaceae.data,hue__tmp_padova_plantaginaceae.aceraceae,hue__tmp_padova_plantaginaceae.alternaria,hue__tmp_padova_plantaginaceae.altripollini,hue__tmp_padova_plantaginaceae.alnus,hue__tmp_padova_plantaginaceae.ambrosia,hue__tmp_padova_plantaginaceae.artemisia,hue__tmp_padova_plantaginaceae.betulaceae,hue__tmp_padova_plantaginaceae.betula,hue__tmp_padova_plantaginaceae.compositae,hue__tmp_padova_plantaginaceae.corylaceae,hue__tmp_padova_plantaginaceae.cupressaceaetaxaceae,hue__tmp_padova_plantaginaceae.carpinus,hue__tmp_padova_plantaginaceae.castaneasativa,hue__tmp_padova_plantaginaceae.fagaceae,hue__tmp_padova_plantaginaceae.fagussylvatica,hue__tmp_padova_plantaginaceae.gramineae,hue__tmp_padova_plantaginaceae.oleaceae,hue__tmp_padova_plantaginaceae.pinaceae,hue__tmp_padova_plantaginaceae.plantaginaceae,hue__tmp_padova_plantaginaceae.platanaceae,hue__tmp_padova_plantaginaceae.populus,hue__tmp_padova_plantaginaceae.quercus,hue__tmp_padova_plantaginaceae.salicaceae,hue__tmp_padova_plantaginaceae.salix,hue__tmp_padova_plantaginaceae.ulmaceae,hue__tmp_padova_plantaginaceae.urticaceae,hue__tmp_padova_plantaginaceae.tmed,hue__tmp_padova_plantaginaceae.tmin,hue__tmp_padova_plantaginaceae.tmax,hue__tmp_padova_plantaginaceae.precipitazione,hue__tmp_padova_plantaginaceae.umin,hue__tmp_padova_plantaginaceae.umax,hue__tmp_padova_plantaginaceae.classplantaginaceae
512,2015-08-18,0.0,158.0,53.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,23.6,19.3,29.5,0.0,40.0,89.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
513,2015-08-19,0.0,46.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,16.9,20.4,12.8,68.0,96.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
514,2015-08-20,0.0,247.0,67.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,22.3,16.7,29.0,7.2,36.0,96.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
515,2015-08-21,0.0,130.0,15.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.8,16.9,26.4,1.0,43.0,97.0,175d374a1e9f8545f79f430abdd122afec28d8e81c008cd2a86d201e38382ff6
516,2015-08-22,0.0,143.0,17.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.2,16.1,26.7,0.2,40.0,85.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
517,2015-08-23,0.0,116.0,18.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.9,16.3,25.5,0.0,45.0,79.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
518,2015-08-24,0.0,133.0,21.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.3,18.1,22.2,4.4,70.0,95.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
519,2015-08-25,0.0,49.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.2,19.3,29.6,0.0,52.0,92.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
520,2015-08-26,0.0,241.0,27.0,0.0,11.0,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,23.5,19.5,29.0,0.0,45.0,81.0,175d374a1e9f8545f79f430abdd122afec28d8e81c008cd2a86d201e38382ff6
521,2015-08-27,0.0,408.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,24.3,19.3,30.6,0.0,44.0,88.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
522,2015-08-28,0.0,978.0,23.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,24.9,19.6,31.5,0.0,41.0,92.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
523,2015-08-29,0.0,1223.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,231.0,26.3,21.1,33.0,0.0,41.0,95.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
524,2015-08-30,0.0,1028.0,18.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,26.8,20.9,34.0,0.0,34.0,84.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
525,2015-08-31,0.0,1188.0,14.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,25.7,21.0,31.7,0.0,56.0,92.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
526,2015-09-01,0.0,720.0,12.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,26.1,22.2,32.2,0.0,30.0,98.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
527,2015-09-02,0.0,1184.0,9.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,23.9,20.2,29.4,0.0,43.0,94.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
528,2015-09-03,0.0,618.0,14.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,24.3,20.4,28.9,0.0,31.0,82.0,175d374a1e9f8545f79f430abdd122afec28d8e81c008cd2a86d201e38382ff6
529,2015-09-04,0.0,588.0,10.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,23.5,18.8,29.3,0.0,36.0,81.0,175d374a1e9f8545f79f430abdd122afec28d8e81c008cd2a86d201e38382ff6
530,2015-09-05,0.0,340.0,6.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,19.9,15.9,25.6,3.6,48.0,93.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
531,2015-09-06,0.0,104.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,18.6,13.5,24.6,0.0,32.0,87.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
532,2015-09-07,0.0,189.0,7.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,19.0,15.8,23.4,0.0,37.0,74.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
533,2015-09-08,0.0,201.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,18.7,14.1,23.9,0.0,40.0,74.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
534,2015-09-09,0.0,161.0,5.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,18.9,15.1,23.2,0.0,37.0,75.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
535,2015-09-10,0.0,325.0,10.0,0.0,31.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,19.5,16.8,23.4,0.0,31.0,58.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
536,2015-09-11,0.0,300.0,9.0,0.0,22.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,18.9,14.9,23.6,0.0,37.0,79.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
537,2015-09-12,0.0,329.0,1.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,19.7,14.0,25.6,0.0,48.0,89.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
538,2015-09-13,0.0,108.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.3,16.9,25.0,0.0,54.0,94.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
539,2015-09-14,0.0,52.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,21.2,17.2,27.9,36.8,45.0,99.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
540,2015-09-15,0.0,181.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,22.0,18.8,27.2,0.0,45.0,95.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
541,2015-09-16,0.0,484.0,13.0,0.0,6.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,22.7,18.4,27.3,0.0,66.0,89.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
542,2015-09-17,0.0,294.0,10.0,0.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,23.4,20.0,28.0,0.0,52.0,97.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
543,2015-09-18,0.0,324.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,24.0,19.7,30.2,0.0,28.0,98.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
544,2015-09-19,0.0,397.0,13.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,20.6,15.6,27.2,0.0,41.0,80.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
545,2015-09-20,0.0,285.0,6.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,21.3,18.2,26.2,0.0,39.0,77.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
546,2015-09-21,0.0,246.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,16.9,23.9,0.0,35.0,66.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
547,2015-09-22,0.0,490.0,6.0,0.0,7.0,4.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,18.6,14.3,22.5,0.0,38.0,71.0,3f0d209ebbdc9c73c2eee796980df06cdb8919f0d6309631fc41407903f67852
548,2015-09-23,0.0,597.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.6,13.5,18.9,4.8,64.0,94.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
549,2015-09-24,0.0,34.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,15.5,12.6,19.0,4.8,61.0,95.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
550,2015-09-25,0.0,114.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.9,15.3,20.6,0.0,59.0,85.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
551,2015-09-26,0.0,171.0,2.0,0.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.5,16.1,21.0,0.0,68.0,90.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
552,2015-09-27,0.0,217.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.8,15.3,20.1,0.0,46.0,80.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
553,2015-09-28,0.0,189.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.9,14.7,20.3,0.0,29.0,65.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
554,2015-09-29,0.0,99.0,5.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.5,12.5,18.8,0.0,33.0,62.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
555,2015-09-30,0.0,162.0,8.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.2,12.5,18.6,0.0,33.0,60.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
556,2015-10-01,0.0,318.0,8.0,0.0,3.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,15.2,12.6,17.7,0.0,45.0,59.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
557,2015-10-02,0.0,161.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,15.8,14.2,18.8,13.2,52.0,97.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
558,2015-10-03,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.9,14.3,20.0,0.4,75.0,100.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
559,2015-10-04,0.0,54.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.8,13.2,22.0,5.6,69.0,100.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
560,2015-10-05,0.0,170.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,16.6,12.3,22.7,0.0,54.0,97.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
561,2015-10-06,0.0,77.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.3,15.1,17.7,2.0,75.0,96.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
562,2015-10-07,0.0,59.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,17.4,14.6,21.2,4.8,70.0,98.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
563,2015-10-08,0.0,81.0,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.1,15.3,22.6,0.6,51.0,95.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
564,2015-10-09,0.0,140.0,3.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.2,15.3,20.5,0.0,56.0,88.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
565,2015-10-10,0.0,229.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.1,14.1,18.4,0.0,58.0,82.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
566,2015-10-11,0.0,127.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.5,14.0,20.6,0.0,42.0,86.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
567,2015-10-12,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,12.2,20.4,0.0,57.0,93.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
568,2015-10-13,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,13.0,15.3,13.6,80.0,98.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
569,2015-10-14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,12.1,15.1,12.6,95.0,99.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
570,2015-10-15,0.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.1,10.8,16.9,11.4,63.0,97.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
571,2015-10-16,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.3,9.6,13.7,1.0,59.0,97.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
572,2015-10-17,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,7.1,15.9,0.0,55.0,89.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
573,2015-10-18,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,11.2,15.5,1.8,65.0,94.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
574,2015-10-19,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.9,10.0,16.6,3.2,63.0,96.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
575,2015-10-20,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,7.2,17.1,0.0,38.0,92.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
576,2015-10-21,0.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.3,8.2,16.5,0.0,40.0,86.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
577,2015-10-22,0.0,58.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.8,6.5,15.5,0.0,45.0,84.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
578,2015-10-23,0.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.5,7.6,17.4,0.0,50.0,90.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
579,2015-10-24,0.0,66.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.6,7.5,17.4,0.0,58.0,93.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
580,2015-10-25,0.0,44.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.6,7.5,16.7,0.0,61.0,96.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
581,2015-10-26,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,8.7,18.6,0.0,49.0,95.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
582,2015-10-27,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.7,7.0,17.3,0.0,53.0,97.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
583,2015-10-28,0.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,11.8,13.4,3.8,81.0,97.0,2dcf55963ca18fa4ebbf35d36453792606e8441f2352f7c8f9a2dd9148691aa3
